id,price_1,date_1,price_2,date_2,perc_change_p2_to_p1,days_between_sale,trans_time,ln_price_1,ln_price_2,epc_100,epc_rating_a,epc_rating_b,epc_rating_c,epc_rating_d,epc_rating_e,epc_rating_f,epc_rating_g,ln_epc_100,imd_score,imd_level,income_score,income_level,emp_score,emp_level,educ_score,educ_level,health_score,health_level,crime_score,crime_level,barrier_score,barrier_level,living_score,living_level,reg_north_east,reg_north_west,reg_yorkshire_and_the_humber,reg_east_midlands,reg_west_midlands,reg_east_of_england,reg_london,reg_south_east,reg_south_west
3137,101000,27-03-2006,115000,21-08-2009,0.138613861,1243,56.82887753,11.5228758,11.65268741,68,0,0,0,1,0,0,0,4.219507705,28532,9,25461,8,28080,9,28446,9,26427,9,25021,8,29022,9,9862,4,0,1,0,0,0,0,0,0,0
3138,89000,22-04-2005,70000,03-01-2012,-0.213483146,2447,78.64464167,11.39639165,11.15625052,47,0,0,0,0,1,0,0,3.850147602,7454,3,6948,3,3999,2,11912,4,3107,1,10649,4,27985,9,23732,8,1,0,0,0,0,0,0,0,0
3139,135850,09-01-2004,167000,31-03-2008,0.229297019,1543,63.06176003,11.81930661,12.02574909,78,0,0,1,0,0,0,0,4.356708827,10454,4,7249,3,11286,4,8737,3,15268,5,10325,4,6952,3,22941,7,0,0,0,0,0,0,0,1,0
3140,56995,01-05-1997,135000,28-04-2011,1.368628827,5110,111.6058717,10.95071882,11.81303006,66,0,0,0,1,0,0,0,4.189654742,26927,9,22014,7,24284,8,24557,8,20778,7,31395,10,17752,6,24732,8,0,0,1,0,0,0,0,0,0
3141,59500,15-04-2002,70000,24-01-2012,0.176470588,3571,94.15723107,10.99373159,11.15625052,72,0,0,1,0,0,0,0,4.276666119,14431,5,16522,6,11668,4,19566,6,10135,4,10291,4,13649,5,14848,5,0,0,0,0,0,1,0,0,0
3142,18000,12-04-1996,119500,01-07-2010,5.638888889,5193,112.4607125,9.798127037,11.69107165,55,0,0,0,1,0,0,0,4.007333185,14563,5,14574,5,15074,5,18427,6,8288,3,16863,6,30623,10,4507,2,0,0,0,0,0,1,0,0,0
3143,125000,29-11-2002,155000,18-01-2012,0.24,3337,91.17163598,11.73606902,11.9511804,49,0,0,0,0,1,0,0,3.891820298,18512,6,16398,5,19054,6,24113,8,16436,6,16091,5,29386,9,4615,2,0,0,0,0,1,0,0,0,0
3144,42000,09-10-1996,169000,04-06-2008,3.023809524,4256,102.3391499,10.6454249,12.03765399,33,0,0,0,0,0,1,0,3.496507561,26078,8,32507,10,32770,10,31987,10,21779,7,17622,6,8935,3,7367,3,0,0,1,0,0,0,0,0,0
3145,265000,23-01-2007,350000,15-09-2011,0.320754717,1696,65.99043362,12.4874851,12.76568843,71,0,0,1,0,0,0,0,4.262679877,25809,8,28807,9,31882,10,31348,10,20614,7,17043,6,9663,3,10381,4,0,0,0,0,0,0,1,0,0
3146,189950,18-04-2000,377000,18-09-2009,0.984732824,3440,92.49918053,12.15451616,12.84000047,66,0,0,0,1,0,0,0,4.189654742,27612,9,31577,10,32635,10,27663,9,29539,9,22510,7,13933,5,5677,2,0,0,0,0,0,0,1,0,0
3147,135000,20-10-2006,132000,19-04-2011,-0.022222222,1642,64.97358558,11.81303006,11.7905572,67,0,0,0,1,0,0,0,4.204692619,29873,10,30922,10,31067,10,31871,10,29633,10,24652,8,12218,4,14383,5,0,0,1,0,0,0,0,0,0
3148,98500,29-08-2003,104950,26-11-2010,0.065482234,2646,81.63387689,11.49781183,11.56123933,79,0,0,1,0,0,0,0,4.369447852,30746,10,31029,10,31050,10,32206,10,29025,9,19820,7,23072,8,14396,5,0,0,0,1,0,0,0,0,0
3149,43000,30-09-1998,95000,27-01-2012,1.209302326,4867,109.0595082,10.66895539,11.46163217,42,0,0,0,0,1,0,0,3.737669618,31340,10,29336,9,26518,9,29831,10,25396,8,29933,10,29341,9,22939,7,0,1,0,0,0,0,0,0,0
3150,69000,12-11-2009,90000,18-11-2011,0.304347826,736,44.0818905,11.14186178,11.40756495,48,0,0,0,0,1,0,0,3.871201011,21185,7,24877,8,18937,6,20331,7,17488,6,16124,5,31249,10,6624,3,0,0,0,1,0,0,0,0,0
3151,129995,27-02-2009,112500,22-12-2011,-0.134582099,1028,51.84728274,11.77525127,11.6307085,85,0,1,0,0,0,0,0,4.442651256,30259,10,26036,8,24906,8,28605,9,23377,8,31023,10,30643,10,23337,8,0,1,0,0,0,0,0,0,0
3152,270000,11-01-2008,325000,12-05-2010,0.203703704,852,47.33536229,12.50617724,12.69158046,57,0,0,0,1,0,0,0,4.043051268,23657,8,23669,8,28200,9,28516,9,28456,9,31528,10,8296,3,4265,2,0,1,0,0,0,0,0,0,0
3153,75000,27-02-2004,107000,23-05-2008,0.426666667,1547,63.14025757,11.22524339,11.58058411,65,0,0,0,1,0,0,0,4.17438727,22485,7,21889,7,20178,7,26630,9,14412,5,24279,8,19248,6,12782,4,0,1,0,0,0,0,0,0,0
3154,116875,02-02-2005,120000,28-10-2011,0.026737968,2459,78.82850501,11.66886027,11.69524702,74,0,0,1,0,0,0,0,4.304065093,16257,5,15938,5,16126,5,12763,4,10607,4,15728,5,28603,9,11691,4,0,0,1,0,0,0,0,0,0
3155,194950,14-08-2006,175000,12-07-2011,-0.102333932,1793,67.77436371,12.18049839,12.07254125,47,0,0,0,0,1,0,0,3.850147602,7692,3,9477,3,8815,3,19730,7,5606,2,7005,3,6822,3,2907,1,0,0,0,0,1,0,0,0,0
3156,219000,06-07-2007,221000,31-08-2011,0.00913242,1517,62.54884912,12.29682701,12.30591798,57,0,0,0,1,0,0,0,4.043051268,21588,7,25409,8,22786,7,30533,10,20420,7,8712,3,22605,7,5254,2,0,0,0,0,1,0,0,0,0
3157,116000,13-06-2003,140500,16-12-2011,0.211206897,3108,88.13923053,11.66134547,11.85296277,68,0,0,0,1,0,0,0,4.219507705,31757,10,26736,9,30467,10,23098,8,31321,10,30819,10,24614,8,31788,10,0,0,0,0,0,0,0,0,1
3158,94995,20-10-2000,120000,16-11-2010,0.26322438,3679,95.49983823,11.46157954,11.69524702,80,0,0,1,0,0,0,0,4.382026635,10848,4,9670,3,10237,4,27175,9,2255,1,10754,4,30302,10,12248,4,0,1,0,0,0,0,0,0,0
3159,135000,20-10-2006,132000,19-04-2011,-0.022222222,1642,64.97358558,11.81303006,11.7905572,67,0,0,0,1,0,0,0,4.204692619,29873,10,30922,10,31067,10,31871,10,29633,10,24652,8,12218,4,14383,5,0,0,1,0,0,0,0,0,0
3160,65000,30-04-2001,105000,10-12-2010,0.615384615,3511,93.40193273,11.08214255,11.56171563,82,0,1,0,0,0,0,0,4.406719247,18451,6,15018,5,20720,7,13071,4,14333,5,12226,4,27817,9,19199,6,0,0,1,0,0,0,0,0,0
3161,82500,18-10-2002,103000,18-03-2011,0.248484848,3073,87.66534784,11.32055357,11.54248427,65,0,0,0,1,0,0,0,4.17438727,27511,9,27971,9,26473,9,26310,9,22589,7,20508,7,14680,5,20758,7,0,0,0,0,1,0,0,0,0
3162,140000,19-07-2007,140000,06-11-2008,0,476,35.60661279,11.8493977,11.8493977,79,0,0,1,0,0,0,0,4.369447852,62,1,319,1,159,1,2922,1,94,1,37,1,27493,9,502,1,0,1,0,0,0,0,0,0,0
3163,203950,29-09-2006,135000,15-01-2010,-0.338073057,1204,55.96167582,12.22563014,11.81303006,70,0,0,1,0,0,0,0,4.248495242,22630,7,19496,6,20439,7,28840,9,12968,4,25675,8,32797,10,9943,4,0,1,0,0,0,0,0,0,0
3164,120000,16-12-2005,110000,21-10-2011,-0.083333333,2135,73.68295032,11.69524702,11.60823564,82,0,1,0,0,0,0,0,4.406719247,22168,7,13681,5,15933,5,16693,6,26079,8,26707,9,32251,10,27965,9,0,0,0,1,0,0,0,0,0
3165,15500,16-02-1996,32000,13-02-2009,1.064516129,4746,107.766162,9.648595303,10.37349118,32,0,0,0,0,0,1,0,3.465735903,20392,7,22751,7,14143,5,28046,9,16615,6,8534,3,29718,10,15693,5,0,1,0,0,0,0,0,0,0
3166,203950,29-09-2006,135000,15-01-2010,-0.338073057,1204,55.96167582,12.22563014,11.81303006,70,0,0,1,0,0,0,0,4.248495242,22630,7,19496,6,20439,7,28840,9,12968,4,25675,8,32797,10,9943,4,0,1,0,0,0,0,0,0,0
3167,169950,13-10-2006,146500,10-09-2010,-0.137981759,1428,60.75653194,12.04325956,11.89478071,83,0,1,0,0,0,0,0,4.418840608,11690,4,14172,5,8125,3,18202,6,8587,3,6843,3,29668,10,7834,3,0,1,0,0,0,0,0,0,0
3168,82500,18-10-2002,103000,18-03-2011,0.248484848,3073,87.66534784,11.32055357,11.54248427,65,0,0,0,1,0,0,0,4.17438727,27511,9,27971,9,26473,9,26310,9,22589,7,20508,7,14680,5,20758,7,0,0,0,0,1,0,0,0,0
3169,124950,11-07-2003,112250,25-09-2009,-0.101640656,2268,75.8425328,11.73566894,11.62848381,72,0,0,1,0,0,0,0,4.276666119,20371,7,27650,9,24072,8,27361,9,21039,7,12919,4,7778,3,4790,2,0,0,1,0,0,0,0,0,0
3170,79950,10-08-2001,125000,24-07-2009,0.563477173,2905,85.34943974,11.28915672,11.73606902,80,0,0,1,0,0,0,0,4.382026635,7961,3,9841,3,10054,4,22570,7,3571,2,1840,1,19297,6,4905,2,0,1,0,0,0,0,0,0,0
3171,79250,17-09-2004,79500,15-02-2008,0.003154574,1246,56.89497807,11.28036269,11.2835123,75,0,0,1,0,0,0,0,4.317488114,2627,1,2735,1,1934,1,5719,2,1121,1,10501,4,13858,5,7559,3,0,0,0,1,0,0,0,0,0
3172,43000,28-02-2002,62500,09-09-2011,0.453488372,3480,93.00898683,10.66895539,11.04292184,62,0,0,0,1,0,0,0,4.127134385,4569,2,5313,2,7711,3,4967,2,2875,1,3879,2,9464,3,5679,2,0,0,1,0,0,0,0,0,0
3173,190000,04-04-2007,165000,30-07-2010,-0.131578947,1213,56.16311864,12.15477935,12.01370075,81,0,1,0,0,0,0,0,4.394449155,18481,6,15683,5,13960,5,25547,8,11834,4,26259,8,11442,4,25656,8,0,0,0,0,0,0,0,0,1
3174,107500,31-03-2005,98000,13-06-2008,-0.088372093,1170,55.19330092,11.58524613,11.49272276,84,0,1,0,0,0,0,0,4.430816799,15582,5,12783,4,13391,5,15796,5,9693,3,23514,8,25730,8,13413,5,0,0,1,0,0,0,0,0,0
3175,93000,30-05-2003,120000,30-07-2010,0.290322581,2618,81.22073646,11.44035477,11.69524702,53,0,0,0,0,1,0,0,3.970291914,15261,5,12037,4,11092,4,11664,4,18415,6,24246,8,28297,9,10767,4,0,0,0,0,1,0,0,0,0
3176,49000,11-06-2003,75000,08-02-2008,0.530612245,1703,66.12097089,10.79957558,11.22524339,77,0,0,1,0,0,0,0,4.343805422,7852,3,6125,2,5298,2,11001,4,10631,4,16583,6,7322,3,12659,4,0,0,0,0,1,0,0,0,0
3177,27950,27-02-1998,49000,18-08-2011,0.75313059,4920,109.6205909,10.23817248,10.79957558,62,0,0,0,1,0,0,0,4.127134385,3533,2,3868,2,4833,2,4579,2,5804,2,5434,2,13425,5,987,1,0,0,0,0,1,0,0,0,0
3178,44000,20-03-1998,105000,05-09-2008,1.386363636,3822,97.2454856,10.69194491,11.56171563,71,0,0,1,0,0,0,0,4.262679877,15078,5,13223,5,11282,4,10392,4,16803,6,16420,5,25536,8,16566,6,0,0,0,0,1,0,0,0,0
3179,110000,28-04-2005,99000,04-06-2008,-0.1,1133,54.34341875,11.60823564,11.50287513,76,0,0,1,0,0,0,0,4.33073334,11308,4,10719,4,8008,3,17554,6,6590,3,24267,8,7222,3,21029,7,0,1,0,0,0,0,0,0,0
3180,124950,25-07-2000,242000,28-06-2011,0.93677471,3990,99.25222222,11.73566894,12.39669301,64,0,0,0,1,0,0,0,4.158883083,5856,2,4484,2,4922,2,12445,4,2843,1,7522,3,13105,4,17974,6,0,0,1,0,0,0,0,0,0
3181,181000,29-06-2006,175000,31-10-2008,-0.033149171,855,47.41625165,12.10625231,12.07254125,58,0,0,0,1,0,0,0,4.060443011,20603,7,23736,8,20802,7,21840,7,19080,6,14083,5,27408,9,4622,2,0,0,0,0,0,0,0,0,1
3182,150000,10-12-1997,295000,05-01-2012,0.966666667,5139,111.9053902,11.91839057,12.59473064,58,0,0,0,1,0,0,0,4.060443011,25738,8,29677,10,25458,8,28236,9,18154,6,9945,4,15357,5,24771,8,0,1,0,0,0,0,0,0,0
3183,52500,28-02-1995,85000,01-11-2011,0.619047619,6090,121.268101,10.86856845,11.35040654,58,0,0,0,1,0,0,0,4.060443011,28938,9,25490,8,27455,9,30944,10,25319,8,23100,8,23940,8,15316,5,0,0,1,0,0,0,0,0,0
3184,32000,25-04-1997,82000,22-10-2010,1.5625,4928,109.705001,10.37349118,11.31447453,54,0,0,0,0,1,0,0,3.988984047,20148,7,20346,7,15231,5,18642,6,14079,5,19489,6,31692,10,14659,5,0,1,0,0,0,0,0,0,0
3185,172000,12-03-2010,205000,26-04-2011,0.191860465,410,33.07665498,12.05524976,12.23076526,77,0,0,1,0,0,0,0,4.343805422,26844,9,20623,7,22764,7,26636,9,27187,9,17755,6,23392,8,26492,9,0,0,0,0,0,0,0,1,0
3186,73000,17-02-2006,85000,24-06-2009,0.164383562,1223,56.38600779,11.19821472,11.35040654,49,0,0,0,0,1,0,0,3.891820298,4655,2,8216,3,9561,3,3053,1,5995,2,3839,2,13185,5,407,1,0,0,0,1,0,0,0,0,0
3187,263000,16-05-2008,268000,18-02-2011,0.019011407,1008,51.35656988,12.47990931,12.49874226,56,0,0,0,1,0,0,0,4.025351691,30909,10,27885,9,29591,10,32154,10,30711,10,14689,5,27951,9,23423,8,0,0,0,0,0,0,0,1,0
3188,77000,26-09-2003,123000,09-05-2008,0.597402597,1687,65.82217543,11.2515607,11.71993963,59,0,0,0,1,0,0,0,4.077537444,17973,6,17451,6,16562,6,18124,6,18270,6,10507,4,26270,8,9843,3,0,1,0,0,0,0,0,0,0
3189,44500,31-10-2002,53000,31-08-2010,0.191011236,2861,84.7311156,10.70324447,10.87804719,57,0,0,0,1,0,0,0,4.043051268,12505,4,13141,5,14676,5,6895,3,15630,5,7315,3,28885,9,6824,3,0,0,0,1,0,0,0,0,0
3190,85000,06-07-2007,67000,31-08-2011,-0.211764706,1517,62.54884912,11.35040654,11.1124479,66,0,0,0,1,0,0,0,4.189654742,4393,2,4739,2,6333,2,4130,2,6356,2,5938,2,27745,9,567,1,0,0,0,0,1,0,0,0,0
3191,131000,31-03-2004,125000,31-03-2010,-0.045801527,2191,74.60078363,11.7829526,11.73606902,69,0,0,1,0,0,0,0,4.234106505,11610,4,14948,5,13636,5,28397,9,8161,3,2126,1,29453,9,2943,1,0,0,0,0,0,0,0,0,1
3192,57500,21-06-2002,105000,03-07-2009,0.826086957,2569,80.4920085,10.95954023,11.56171563,72,0,0,1,0,0,0,0,4.276666119,23288,8,22132,7,17797,6,27763,9,11563,4,23564,8,29626,10,19990,7,1,0,0,0,0,0,0,0,0
3193,49950,31-05-1995,58000,05-05-2011,0.161161161,5818,118.6754573,10.81877778,10.96819829,73,0,0,1,0,0,0,0,4.290459441,30942,10,29685,10,24885,8,26102,8,27208,9,30263,10,21426,7,31793,10,0,0,0,0,1,0,0,0,0
3194,77000,31-01-2006,75000,28-05-2010,-0.025974026,1578,63.74496433,11.2515607,11.22524339,59,0,0,0,1,0,0,0,4.077537444,6995,3,6548,2,7343,3,5508,2,4562,2,8356,3,30574,10,7877,3,0,1,0,0,0,0,0,0,0
3195,164950,13-06-2002,235000,28-09-2011,0.424674144,3394,91.90896406,12.01339768,12.36734079,54,0,0,0,0,1,0,0,3.988984047,19456,6,17890,6,14108,5,22083,7,11155,4,22759,7,20099,7,25834,8,0,1,0,0,0,0,0,0,0
3196,43000,26-09-1997,100000,22-07-2008,1.325581395,3952,98.80233743,10.66895539,11.51292546,44,0,0,0,0,1,0,0,3.784189634,9433,3,9864,4,8215,3,4850,2,6520,2,17741,6,11199,4,27479,9,0,0,0,1,0,0,0,0,0
3197,175000,03-09-2008,179950,19-03-2010,0.028285714,562,38.635852,12.07254125,12.10043431,81,0,1,0,0,0,0,0,4.394449155,28814,9,22035,7,24722,8,30064,10,23277,8,31041,10,22059,7,25438,8,0,0,1,0,0,0,0,0,0
3198,19560,16-12-2002,75000,13-06-2011,2.834355828,3101,88.04468344,9.881241944,11.22524339,62,0,0,0,1,0,0,0,4.127134385,6624,3,6677,3,3315,2,11842,4,4404,2,9387,3,13125,4,22347,7,0,0,1,0,0,0,0,0,0
3199,40000,19-04-2002,75000,18-04-2011,0.875,3286,90.50618491,10.59663473,11.22524339,55,0,0,0,1,0,0,0,4.007333185,12393,4,18153,6,16460,6,15570,5,19438,6,17761,6,3615,2,1321,1,0,0,0,0,1,0,0,0,0
3200,122000,25-07-2003,159000,11-02-2010,0.303278689,2393,77.81122196,11.71177632,11.97665948,62,0,0,0,1,0,0,0,4.127134385,32130,10,31479,10,30312,10,32771,10,26595,9,21462,7,31506,10,23323,8,0,0,0,0,0,0,0,0,1
3201,130000,30-04-2004,143000,18-11-2011,0.1,2758,83.26346866,11.77528973,11.87059991,28,0,0,0,0,0,1,0,3.33220451,28665,9,26756,9,27595,9,22615,7,30693,10,21720,7,21757,7,16774,6,0,0,0,0,0,1,0,0,0
3202,131000,31-03-2004,125000,31-03-2010,-0.045801527,2191,74.60078363,11.7829526,11.73606902,69,0,0,1,0,0,0,0,4.234106505,11610,4,14948,5,13636,5,28397,9,8161,3,2126,1,29453,9,2943,1,0,0,0,0,0,0,0,0,1
3203,84995,10-03-2000,113750,01-12-2011,0.338314018,4283,102.6466387,11.35034771,11.64175834,83,0,1,0,0,0,0,0,4.418840608,10848,4,9670,3,10237,4,27175,9,2255,1,10754,4,30302,10,12248,4,0,1,0,0,0,0,0,0,0
3204,95000,24-03-2006,98950,05-09-2008,0.041578947,896,48.50686134,11.46163217,11.50236995,68,0,0,0,1,0,0,0,4.219507705,14294,5,15978,5,13173,5,15010,5,11499,4,10852,4,26395,9,6673,3,0,0,0,0,1,0,0,0,0
3205,65000,29-06-2000,180000,05-11-2010,1.769230769,3781,96.74861402,11.08214255,12.10071213,64,0,0,0,1,0,0,0,4.158883083,3833,2,5123,2,7173,3,11320,4,2501,1,2268,1,1693,1,6436,2,0,0,0,0,0,0,1,0,0
3206,137995,01-09-2006,105000,09-10-2009,-0.239102866,1134,54.36658228,11.83497273,11.56171563,71,0,0,1,0,0,0,0,4.262679877,10036,4,8659,3,7963,3,6939,3,13012,4,17953,6,23158,8,7346,3,0,0,0,0,1,0,0,0,0
3207,152995,25-06-2004,157000,30-01-2008,0.026177326,1314,58.37100801,11.93816052,11.96400108,75,0,0,1,0,0,0,0,4.317488114,17502,6,16103,5,20947,7,10528,4,29176,9,14609,5,4200,2,25841,8,0,0,0,0,0,1,0,0,0
3208,95995,06-09-2002,125000,12-05-2011,0.302151154,3170,88.97171861,11.47205139,11.73606902,55,0,0,0,1,0,0,0,4.007333185,12564,4,12245,4,16164,5,10927,4,17563,6,4017,2,12935,4,11667,4,0,0,0,0,0,0,1,0,0
3209,160000,17-08-2007,160000,20-03-2008,0,216,24.00393261,11.98292909,11.98292909,54,0,0,0,0,1,0,0,3.988984047,22324,7,15434,5,16838,6,21352,7,22386,7,27088,9,28107,9,19492,6,0,0,0,0,1,0,0,0,0
3210,139500,19-05-2006,180000,30-09-2010,0.290322581,1595,64.07387944,11.84581988,12.10071213,62,0,0,0,1,0,0,0,4.127134385,15655,5,13275,5,9516,3,16191,5,15099,5,17892,6,25583,8,19563,6,0,0,0,0,1,0,0,0,0
3211,77000,31-01-2006,75000,28-05-2010,-0.025974026,1578,63.74496433,11.2515607,11.22524339,59,0,0,0,1,0,0,0,4.077537444,6995,3,6548,2,7343,3,5508,2,4562,2,8356,3,30574,10,7877,3,0,1,0,0,0,0,0,0,0
3212,46000,20-09-2002,66000,24-03-2011,0.434782609,3107,88.12573079,10.73639668,11.09741002,53,0,0,0,0,1,0,0,3.970291914,18963,6,17843,6,17612,6,17804,6,11445,4,10771,4,31342,10,21276,7,0,1,0,0,0,0,0,0,0
3213,60000,28-05-1999,145150,03-05-2011,1.419166667,4358,103.4953694,11.00209984,11.88552297,76,0,0,1,0,0,0,0,4.33073334,28748,9,26414,9,23683,8,31114,10,21808,7,19108,6,30571,10,21690,7,0,1,0,0,0,0,0,0,0
3214,178000,11-12-2006,180000,10-06-2011,0.011235955,1642,64.97358558,12.08953883,12.10071213,65,0,0,0,1,0,0,0,4.17438727,20845,7,22975,7,24302,8,22922,7,31577,10,23446,8,2774,1,9647,3,0,0,0,0,0,1,0,0,0
3215,147950,23-04-2004,140000,22-07-2011,-0.05373437,2646,81.63387689,11.90462966,11.8493977,74,0,0,1,0,0,0,0,4.304065093,9249,3,7944,3,6777,3,10045,4,7816,3,13799,5,17192,6,14618,5,0,0,0,0,1,0,0,0,0
3216,105000,16-12-2005,95000,23-07-2010,-0.095238095,1680,65.69097543,11.56171563,11.46163217,73,0,0,1,0,0,0,0,4.290459441,22324,7,15434,5,16838,6,21352,7,22386,7,27088,9,28107,9,19492,6,0,0,0,0,1,0,0,0,0
3217,81950,21-12-1998,190000,12-02-2010,1.318486882,4071,100.2035923,11.31386458,12.15477935,68,0,0,0,1,0,0,0,4.219507705,31645,10,26974,9,31543,10,31255,10,32371,10,24033,8,31347,10,16490,6,0,0,0,0,0,0,0,1,0
3218,182000,17-04-2003,225000,18-10-2010,0.236263736,2741,83.01843092,12.11176197,12.32385568,44,0,0,0,0,1,0,0,3.784189634,28392,9,29878,10,26669,9,29653,10,21866,7,23138,8,9848,3,28159,9,0,1,0,0,0,0,0,0,0
3219,115000,12-03-2004,125000,17-12-2010,0.086956522,2471,79.01188863,11.65268741,11.73606902,53,0,0,0,0,1,0,0,3.970291914,31253,10,28585,9,30874,10,28172,9,29446,9,21046,7,21807,7,27143,9,0,0,0,0,0,1,0,0,0
3220,194950,14-08-2006,175000,12-07-2011,-0.102333932,1793,67.77436371,12.18049839,12.07254125,47,0,0,0,0,1,0,0,3.850147602,7692,3,9477,3,8815,3,19730,7,5606,2,7005,3,6822,3,2907,1,0,0,0,0,1,0,0,0,0
3221,130000,20-01-2006,132000,16-08-2010,0.015384615,1669,65.48421134,11.77528973,11.7905572,83,0,1,0,0,0,0,0,4.418840608,10848,4,9670,3,10237,4,27175,9,2255,1,10754,4,30302,10,12248,4,0,1,0,0,0,0,0,0,0
3222,90000,02-10-2006,68000,14-11-2011,-0.244444444,1869,69.13627117,11.40756495,11.12726298,67,0,0,0,1,0,0,0,4.204692619,15719,5,16538,6,15519,5,8082,3,12790,4,18409,6,27529,9,11399,4,0,0,0,1,0,0,0,0,0
3223,84950,28-05-2004,92000,20-10-2010,0.082989994,2336,76.92050371,11.34981813,11.42954386,72,0,0,1,0,0,0,0,4.276666119,12212,4,13123,4,13866,5,12113,4,9949,4,8685,3,25306,8,5213,2,0,1,0,0,0,0,0,0,0
3224,100000,01-06-2006,104500,02-12-2009,0.045,1280,57.63824114,11.51292546,11.55694235,71,0,0,1,0,0,0,0,4.262679877,15402,5,13071,4,12541,4,17105,6,8185,3,13984,5,32121,10,20276,7,0,1,0,0,0,0,0,0,0
3225,87000,27-01-2004,124000,20-05-2010,0.425287356,2305,76.43118878,11.3736634,11.72803684,66,0,0,0,1,0,0,0,4.189654742,2222,1,1484,1,2484,1,2218,1,4448,2,3622,2,16093,5,8676,3,0,0,0,0,0,0,0,0,1
3226,85500,25-10-1995,212000,17-12-2010,1.479532164,5532,115.8783762,11.35627165,12.26434155,48,0,0,0,0,1,0,0,3.871201011,26174,8,28093,9,22701,7,25227,8,14922,5,16246,5,27767,9,23266,8,0,1,0,0,0,0,0,0,0
3227,142000,12-10-2001,178000,26-09-2011,0.253521127,3636,94.96784353,11.86358234,12.08953883,71,0,0,1,0,0,0,0,4.262679877,16324,5,12977,4,16037,5,15807,5,13378,5,24969,8,10298,4,18593,6,0,0,0,0,0,0,1,0,0
3228,175000,23-07-2007,156666,01-12-2011,-0.104765714,1592,64.01597246,12.07254125,11.96187143,73,0,0,1,0,0,0,0,4.290459441,17878,6,16240,5,12885,4,17344,6,17149,6,12593,4,19892,7,26815,9,0,0,0,0,0,0,0,0,1
3229,75000,28-05-2010,64000,29-07-2011,-0.146666667,427,33.7479905,11.22524339,11.06663836,59,0,0,0,1,0,0,0,4.077537444,6995,3,6548,2,7343,3,5508,2,4562,2,8356,3,30574,10,7877,3,0,1,0,0,0,0,0,0,0
3230,35500,31-10-2002,58000,12-08-2010,0.633802817,2842,84.46253871,10.47728798,10.96819829,70,0,0,1,0,0,0,0,4.248495242,4475,2,4848,2,5319,2,4293,2,3319,2,1992,1,12264,4,20556,7,0,1,0,0,0,0,0,0,0
3231,106000,19-06-2003,125000,23-10-2009,0.179245283,2318,76.63681166,11.57119437,11.73606902,70,0,0,1,0,0,0,0,4.248495242,30244,10,30311,10,30193,10,27577,9,26449,9,26414,9,10499,4,30155,10,0,0,0,0,0,1,0,0,0
3232,165000,17-11-2006,179995,21-08-2008,0.090878788,643,41.26911705,12.01370075,12.10068435,71,0,0,1,0,0,0,0,4.262679877,18641,6,15396,5,16753,6,7544,3,24060,8,29354,9,13429,5,29373,9,0,0,0,0,0,1,0,0,0
3233,130000,30-04-2004,143000,18-11-2011,0.1,2758,83.26346866,11.77528973,11.87059991,28,0,0,0,0,0,1,0,3.33220451,28665,9,26756,9,27595,9,22615,7,30693,10,21720,7,21757,7,16774,6,0,0,0,0,0,1,0,0,0
3234,47500,31-05-2002,97500,08-10-2010,1.052631579,3052,87.37963026,10.76848499,11.48760766,53,0,0,0,0,1,0,0,3.970291914,5009,2,5911,2,3915,2,5899,2,1563,1,5682,2,30531,10,15390,5,0,1,0,0,0,0,0,0,0
3235,80500,15-10-2004,59239,12-05-2011,-0.264111801,2400,77.91982189,11.29601246,10.98933539,62,0,0,0,1,0,0,0,4.127134385,14297,5,14389,5,13706,5,8283,3,12128,4,16266,5,14319,5,21304,7,0,0,0,0,1,0,0,0,0
3236,118000,16-12-2005,105000,04-12-2009,-0.110169492,1449,61.18470995,11.6784399,11.56171563,66,0,0,0,1,0,0,0,4.189654742,1833,1,1618,1,904,1,4047,2,1953,1,10551,4,6819,3,18856,6,0,1,0,0,0,0,0,0,0
3237,137000,13-08-2004,137000,03-12-2010,0,2303,76.39949943,11.8277362,11.8277362,80,0,0,1,0,0,0,0,4.382026635,30951,10,27482,9,24040,8,31102,10,23487,8,25217,8,32142,10,32130,10,1,0,0,0,0,0,0,0,0
3238,74000,16-07-2004,85000,04-05-2010,0.148648649,2118,73.401778,11.21182037,11.35040654,68,0,0,0,1,0,0,0,4.219507705,14297,5,14389,5,13706,5,8283,3,12128,4,16266,5,14319,5,21304,7,0,0,0,0,1,0,0,0,0
3239,390000,31-03-2006,485000,03-06-2011,0.243589744,1890,69.50733714,12.87390202,13.09190417,51,0,0,0,0,1,0,0,3.931825633,30687,10,27795,9,24613,8,24742,8,23733,8,32020,10,28484,9,31651,10,0,0,0,0,1,0,0,0,0
3240,74000,16-07-2004,85000,04-05-2010,0.148648649,2118,73.401778,11.21182037,11.35040654,68,0,0,0,1,0,0,0,4.219507705,14297,5,14389,5,13706,5,8283,3,12128,4,16266,5,14319,5,21304,7,0,0,0,0,1,0,0,0,0
3241,67500,17-03-2006,65500,28-11-2008,-0.02962963,987,50.83567827,11.11988288,11.08980542,79,0,0,1,0,0,0,0,4.369447852,18284,6,20209,7,14719,5,25268,8,12465,4,15005,5,25497,8,8244,3,0,1,0,0,0,0,0,0,0
